PlanId,BenefitName,Copay,Deductible,Coinsurance,CoverageLevel
193,Primary Care,14.71846784108989,3903.02001769308,19%,Individual
858,Mental Health,37.11124628255243,3392.4876089452123,26%,Individual
132,Specialist,15.970865875194328,2344.2890181455227,21%,Individual
732,Emergency,27.18238475878541,2257.0131930366924,23%,Family
506,Primary Care,12.097085777373602,3784.671674532154,24%,Individual
909,Dental,36.825338123381705,2973.6184349280315,22%,Family
996,Specialist,12.9454587871002,2617.4865948999277,12%,Individual
339,Primary Care,49.07030833407889,4424.66628381508,22%,Individual
914,Dental,30.838933128866586,2561.9170014230904,23%,Individual
376,Emergency,19.934661271854427,4294.095809070757,17%,Family
791,Physical Therapy,15.629687833876167,2818.3899772400755,10%,Family
926,Prescription,37.93929665409446,2351.908769386419,12%,Family
897,Emergency,13.718652608129066,4508.470165500299,17%,Family
807,Mental Health,19.435448727003347,3698.9984442825703,26%,Individual
711,Physical Therapy,25.184034488295687,1642.1300412473063,22%,Individual
943,Prescription,24.846879740892895,4208.452388515134,24%,Family
575,Dental,28.10919036090725,1963.3822284042258,15%,Individual
394,Mental Health,29.594305325071694,1429.1567302170836,15%,Family
138,Primary Care,24.168951808569798,3051.965504152059,22%,Family
195,Specialist,45.024964377621366,1495.5200860318532,20%,Family
326,Mental Health,34.31009319468993,2578.4998611448077,15%,Family
640,Specialist,46.1383129732926,3592.6131823032297,29%,Family
201,Emergency,37.0868815834217,4751.651979890139,27%,Family
337,Primary Care,44.48277173595429,2149.8686665028526,19%,Individual
693,Physical Therapy,43.04132515654877,1034.5698489635306,15%,Family
977,Vision,19.03564772322683,1360.5618845913352,11%,Family
705,Physical Therapy,15.63167763041173,3939.648023331911,13%,Individual
286,Prescription,32.2696598066433,4645.417537503128,21%,Family
908,Mental Health,24.98478805471503,4595.497239162745,18%,Family
109,Physical Therapy,36.9178927647996,2186.5211545616667,22%,Individual
447,Physical Therapy,32.79444737006982,4813.4636456760145,17%,Individual
747,Vision,40.093973758481326,3924.8019784972416,16%,Family
841,Specialist,42.170316556744304,3928.8697639193933,11%,Family
540,Primary Care,46.58900313702144,2703.0859931414743,29%,Family
21,Dental,15.876562253600962,1465.2745238057569,27%,Family
638,Mental Health,40.306628476432984,547.9556543703613,10%,Family
927,Physical Therapy,34.37422939519289,2063.402492612032,18%,Individual
48,Dental,22.51446954896503,4002.6155503381447,29%,Family
774,Primary Care,26.490563348969655,3040.551902108246,26%,Family
781,Vision,18.9112654875971,978.4502554208354,20%,Individual
486,Physical Therapy,27.312930053012188,708.9214625979865,27%,Individual
823,Mental Health,11.024204240782822,1913.604914717655,17%,Individual
585,Physical Therapy,48.686371233182506,3380.955916950492,22%,Individual
180,Physical Therapy,16.953758652019665,2840.7912590798023,17%,Individual
46,Physical Therapy,43.20570414790385,3113.146318653883,17%,Individual
889,Emergency,45.07825629648795,4156.255155096059,16%,Family
11,Emergency,25.58585936654844,3200.8180642591974,19%,Family
36,Dental,29.525540029717348,2481.1042252888365,21%,Individual
248,Emergency,25.848624937468863,2215.053010036564,21%,Family
251,Primary Care,32.244364551100105,3588.317454149373,23%,Family
585,Physical Therapy,27.392486773782263,2972.7306487815913,23%,Individual
428,Specialist,43.04414426467932,1156.3063963928794,21%,Individual
695,Emergency,43.56485156636899,3227.9929480824485,25%,Family
792,Primary Care,14.526932197928183,1786.1638467523674,12%,Individual
32,Prescription,44.90632403591504,4187.89675146124,12%,Family
439,Specialist,49.43646110214623,1052.0332651566296,13%,Individual
346,Prescription,38.29073976650224,2669.7906992421076,27%,Family
31,Emergency,27.934423604628126,3088.1898802771057,27%,Family
135,Dental,40.45793443749043,1482.5769144088422,27%,Individual
534,Vision,47.378157017506666,1876.5878120931363,30%,Individual
599,Dental,37.20712743320691,897.8263561025915,27%,Family
849,Mental Health,29.944741811803475,1721.427918966245,28%,Individual
839,Mental Health,43.46459295549627,711.6266322727025,29%,Family
974,Specialist,44.2413901294233,1133.343072769344,20%,Individual
631,Mental Health,44.13651475819644,3635.0826003970756,28%,Individual
859,Primary Care,36.85110957975486,2315.109346321534,16%,Family
720,Specialist,17.337176866318828,1847.58857334964,19%,Family
593,Primary Care,26.481777811913616,3015.6399830550654,29%,Individual
910,Specialist,41.14302527890398,3205.2747911306656,21%,Family
941,Dental,29.21825499373856,2065.365162323654,26%,Individual
971,Mental Health,34.993173029073006,3236.4209157675245,25%,Family
695,Physical Therapy,25.58697420548477,2591.9018334889142,24%,Family
245,Mental Health,44.33186536962351,2961.870196810207,15%,Family
509,Primary Care,44.04415236250826,3071.619610011659,30%,Individual
327,Vision,34.07623780652802,1899.449954197085,15%,Individual
189,Primary Care,20.56415047929854,3841.019000966037,26%,Family
951,Emergency,39.40938186475001,2979.2527459637954,28%,Family
286,Physical Therapy,44.773518330235696,4156.072588179203,16%,Individual
48,Primary Care,28.943694895598227,1380.4706059446721,27%,Individual
832,Physical Therapy,42.7607093244148,781.9635456988096,21%,Individual
931,Specialist,24.447321062656645,2248.6300476732613,16%,Individual
775,Emergency,26.64967766381174,3727.6699286974576,12%,Individual
991,Physical Therapy,18.451349235212277,3957.4643522180527,25%,Family
662,Primary Care,42.694651483202726,4621.070829544159,22%,Family
100,Primary Care,45.68878072192986,3375.7559415081787,13%,Individual
59,Specialist,33.63036657367625,4946.001767933026,25%,Family
905,Prescription,46.008973031983004,4575.1630609013355,29%,Individual
523,Prescription,44.83327090815551,2441.7719163663846,25%,Individual
228,Mental Health,20.897085954438793,3465.9614956457353,26%,Family
211,Primary Care,14.03840793953464,4075.3875512790073,11%,Individual
775,Physical Therapy,46.66191395201751,1144.3552834923223,18%,Individual
129,Prescription,33.47811079622417,1183.5949659868882,22%,Individual
489,Mental Health,23.75655256332831,2058.680178106532,27%,Family
790,Physical Therapy,10.310007873122814,1677.5561705738724,30%,Family
942,Mental Health,20.802434973066326,3416.1540476053387,21%,Individual
707,Specialist,32.64377836073573,798.0518979727506,24%,Individual
310,Physical Therapy,17.731734814060584,780.537003635801,11%,Individual
2,Dental,14.490864502793492,2127.888347727475,28%,Family
27,Physical Therapy,35.5862287135549,3186.480630331885,16%,Individual
902,Physical Therapy,33.78530433829748,2870.3378401522295,23%,Family
751,Physical Therapy,25.746994646487668,3963.336895469998,15%,Individual
279,Dental,17.74517841014555,4415.736630238617,13%,Individual
717,Specialist,44.683197448332095,2110.211949466272,25%,Individual
241,Primary Care,22.90052536464154,2296.069735046596,22%,Individual
124,Dental,40.37781751655648,4301.975759347837,24%,Family
300,Primary Care,10.551099277796654,4889.871669297893,26%,Individual
364,Mental Health,38.24131738550214,4899.656911975238,30%,Individual
958,Prescription,27.07852197285895,3144.010261562465,22%,Individual
781,Prescription,17.144936884635413,4962.498822137806,26%,Individual
685,Physical Therapy,47.98855895978866,889.4875274287764,26%,Family
743,Emergency,32.45613078989521,1662.7045104629133,21%,Individual
706,Prescription,36.46651643031571,2704.9148600046065,25%,Family
970,Vision,24.74209662640718,2846.9936436884086,24%,Individual
695,Specialist,17.226601168309248,3021.184021729127,16%,Family
148,Vision,30.823447649971186,2122.2295159139267,17%,Individual
462,Mental Health,30.83428460416254,1758.2255374277522,17%,Individual
187,Vision,36.997543034525805,1735.7447188202361,28%,Individual
657,Vision,43.822556595889694,4359.58570736569,19%,Family
473,Specialist,13.96977359564409,3552.556937320432,20%,Individual
817,Physical Therapy,35.278498512439484,4696.255813112419,13%,Family
995,Dental,12.883761281141055,2329.3515366986467,13%,Family
655,Physical Therapy,22.916782394534533,3906.5236237262884,29%,Individual
985,Vision,21.881983771268402,1794.2868614006904,12%,Individual
923,Specialist,48.11558747968537,3755.550866414947,25%,Family
249,Physical Therapy,27.248088631130965,2811.532761734997,12%,Individual
540,Primary Care,33.373704355670235,1502.2944007824524,27%,Family
107,Vision,42.71382579086479,3820.923915962944,22%,Family
198,Dental,42.57916882106521,3395.76054398205,24%,Family
898,Mental Health,13.233483373757533,4538.248793279572,14%,Individual
690,Specialist,44.401556306014236,631.335737862727,14%,Family
713,Physical Therapy,33.971511330507084,877.2294734223074,18%,Individual
523,Prescription,10.687997920655995,1502.8659033832046,27%,Family
547,Emergency,18.329586732984584,3780.1215546876565,14%,Individual
405,Prescription,15.07196906872785,1661.5417617641485,26%,Individual
726,Emergency,42.195460321626,1169.2436862658105,24%,Individual
754,Physical Therapy,32.61936562991518,4785.306546874973,14%,Individual
344,Dental,18.849416976315197,1996.9334456693473,29%,Family
78,Emergency,48.12665518292172,3178.8607717526747,18%,Individual
860,Primary Care,30.406034691022587,1474.0118190040848,11%,Family
421,Physical Therapy,29.09358430549423,3043.5103419479483,19%,Individual
449,Dental,10.261490700808453,1434.900669073028,29%,Family
71,Prescription,27.94866012836934,2485.4559066232578,21%,Individual
714,Specialist,27.505491729769687,1693.964576464101,20%,Individual
838,Prescription,35.9112907899646,2931.044296772947,21%,Individual
495,Specialist,41.35223944792848,982.7770829933456,12%,Individual
872,Physical Therapy,36.387723110238845,2083.586203427013,18%,Family
339,Mental Health,19.239642261272078,4748.115696358142,24%,Individual
409,Prescription,10.411583495192094,4509.634489456488,25%,Family
740,Physical Therapy,17.072523458012515,1480.3448970449167,23%,Individual
982,Mental Health,16.378398149606173,3037.816257449622,29%,Individual
147,Mental Health,34.29774307397235,4306.363246087204,12%,Family
235,Vision,47.34269616833949,3292.9899147621704,25%,Individual
780,Primary Care,23.7541617959789,541.1266322871795,18%,Individual
100,Dental,21.35050048079945,4833.832474877898,10%,Family
390,Primary Care,31.994033461180432,2880.954516990836,20%,Individual
448,Specialist,33.402676513120284,2378.5724500827723,12%,Individual
555,Dental,24.421673724385396,674.4155440240283,25%,Individual
442,Specialist,45.104472502058535,3073.1509635546663,17%,Family
519,Specialist,15.257329723109102,3376.5465763252228,27%,Family
997,Physical Therapy,27.181184261701393,2454.1850901450694,28%,Family
997,Physical Therapy,19.328858542294867,4534.984220711048,26%,Individual
620,Specialist,35.076099067751265,3843.8654871903445,16%,Family
473,Vision,27.837925647123598,1563.7166924450328,22%,Family
924,Mental Health,45.30509826336867,3340.319780476912,16%,Individual
807,Prescription,23.616679095667795,1497.2682483138085,28%,Family
443,Mental Health,24.03913225260962,2599.523126238096,13%,Individual
695,Vision,27.89519101816909,1227.0119038531147,29%,Family
727,Prescription,34.49949197562245,2343.985302767857,25%,Family
814,Mental Health,40.57624013332615,3483.798700782328,26%,Family
880,Physical Therapy,12.742962946958771,3675.8972323907155,15%,Family
25,Prescription,40.74975446027766,1370.7184752013814,19%,Individual
91,Dental,13.157539756460185,3201.8103377578404,23%,Individual
704,Physical Therapy,13.901126110846125,2678.9903858302496,16%,Individual
39,Emergency,20.481010147595477,3653.337412226625,13%,Individual
488,Physical Therapy,45.639954712062284,4504.375418236137,24%,Individual
439,Primary Care,43.39228599073312,1433.1996739726742,24%,Family
162,Dental,37.54692988652355,4010.0361545935675,24%,Individual
524,Primary Care,28.210401568210273,4757.86191312527,24%,Individual
624,Primary Care,16.966201574107306,2158.162018959984,26%,Family
804,Physical Therapy,29.9274947351665,4939.174510079785,21%,Individual
32,Prescription,35.73701050309995,1898.7179573431695,24%,Family
652,Mental Health,45.56657082996762,3571.023527194813,15%,Family
609,Prescription,41.22976979132039,3755.85590091683,24%,Individual
807,Specialist,24.13840665212604,1038.7758308927491,20%,Individual
909,Vision,15.37262951617009,627.552988309596,17%,Family
770,Mental Health,25.26635777730636,3959.7365774155433,16%,Individual
757,Dental,10.273805344266304,4003.6933203509043,13%,Individual
722,Mental Health,46.7176620462905,2486.432381012034,14%,Family
98,Mental Health,13.493387000050037,3632.787755977274,12%,Family
308,Dental,36.92401069785184,3717.420040230297,27%,Individual
758,Specialist,44.31859120967837,3719.5254377279684,22%,Family
319,Specialist,43.80101064326449,4296.447082185015,29%,Individual
741,Prescription,26.448652816015084,803.5387529966631,15%,Family
810,Specialist,30.70884181337426,2198.8704308210063,10%,Family
227,Dental,23.33064531993303,4141.129550274425,25%,Individual
318,Dental,15.815766235237767,4266.066491721018,14%,Individual
1000,Vision,45.376724575582884,4243.1191103018755,11%,Family
789,Vision,41.254354627841,4160.876063566342,19%,Individual
972,Specialist,28.026139825701616,1636.8224413888745,26%,Individual
595,Primary Care,23.691371898023274,2077.7409604758805,12%,Individual
631,Dental,15.049942100488952,3055.6375011679893,12%,Individual
264,Mental Health,34.444696172098446,864.590788767802,29%,Individual
861,Dental,24.88271519055257,2997.2493556061645,17%,Family
218,Physical Therapy,12.797191059765026,3860.378086243398,26%,Family
409,Dental,44.040581087280735,1427.9789135321184,22%,Family
53,Specialist,35.48792315526783,4816.1980699607875,14%,Family
900,Mental Health,47.89913680842026,3893.2969716769894,18%,Family
635,Specialist,26.51327541935504,3390.3441199245344,19%,Family
517,Specialist,18.81819524580802,3855.8971509829803,28%,Individual
90,Mental Health,13.360381294851988,582.7687195572304,23%,Family
490,Specialist,31.73517461614302,1888.8360192844232,17%,Individual
115,Physical Therapy,34.99246778612132,3263.023822566683,24%,Individual
463,Physical Therapy,44.29139436194638,4798.3219602683175,17%,Family
140,Primary Care,26.50018972911085,520.3100014143643,13%,Individual
792,Emergency,26.32808241025543,556.4303554572261,15%,Family
921,Physical Therapy,49.020521835386845,4701.8714097178445,12%,Individual
805,Mental Health,43.413064518554144,3388.2139304839397,26%,Individual
317,Prescription,39.57921112982173,2488.88554147821,23%,Individual
293,Dental,31.551734976646717,4231.69561470637,21%,Individual
270,Physical Therapy,11.679990846892352,4462.112222004758,11%,Family
617,Mental Health,30.351383200184486,949.535591780485,15%,Individual
900,Specialist,48.013485136305135,3129.215173139953,11%,Individual
985,Prescription,11.864354398963979,2623.0194394822206,22%,Family
301,Vision,25.94782606452984,1265.6383807818459,12%,Individual
624,Specialist,24.773488442755788,3734.1750481396625,23%,Family
738,Vision,28.782997252381858,3190.168650844413,17%,Family
947,Primary Care,32.13133737117495,2685.0281212326613,30%,Individual
254,Mental Health,19.854483156075418,1969.151211633258,18%,Individual
282,Primary Care,24.668973250003464,4558.419572118471,25%,Individual
228,Mental Health,33.61465743337402,3069.1626268662085,23%,Individual
566,Dental,22.693535178910743,1476.1690734476354,12%,Family
491,Vision,13.356053580294187,889.7193977528416,17%,Family
948,Specialist,37.000327552174774,3239.9238388140006,30%,Individual
865,Mental Health,35.19694733178677,3375.924997345844,27%,Individual
309,Physical Therapy,16.334115716910183,4496.999101793514,21%,Family
969,Physical Therapy,40.22105467244176,3088.2984673297315,11%,Family
530,Vision,17.94946510950052,2771.3094027199145,26%,Individual
293,Dental,16.53851449988508,4673.6995355787585,19%,Family
126,Vision,18.920670520645693,4369.443197083756,29%,Family
224,Dental,12.89472170304994,4514.60630726552,21%,Individual
177,Vision,34.07075090924195,1126.2015908769195,22%,Family
503,Dental,32.85430878488088,4143.97663512428,25%,Individual
448,Specialist,38.43393359142118,1661.6538769750962,16%,Individual
906,Mental Health,44.40918635156221,800.3583040603081,30%,Family
353,Primary Care,21.93469952856209,3121.2978211836416,20%,Family
877,Vision,44.548987040145995,3689.382815776659,11%,Family
40,Dental,48.94371076452239,3002.7925266046605,19%,Family
844,Specialist,30.176164832439696,874.8116768879459,13%,Individual
985,Vision,42.634538983686085,2912.5939249624585,26%,Family
858,Emergency,28.38565363571215,3064.3267533472585,13%,Family
766,Primary Care,32.67953692575689,2707.8874517607696,24%,Individual
650,Vision,19.608852186106176,3634.2799193569927,21%,Family
701,Physical Therapy,17.194437444172422,4549.785452151329,15%,Family
745,Dental,23.556088625269673,1018.1889987059153,15%,Individual
210,Prescription,48.35540945396901,4721.934960078372,18%,Individual
774,Specialist,41.78233565816605,3699.814664453322,20%,Individual
391,Prescription,29.182983624946168,4654.72849051131,11%,Individual
675,Primary Care,14.916863512642596,3378.5393362685513,10%,Individual
844,Primary Care,34.14966980796997,4818.2179625421495,28%,Individual
745,Specialist,45.23712081883317,4829.802313689982,15%,Individual
845,Mental Health,32.678927285242096,2740.2372159959177,30%,Family
648,Prescription,17.29655998913078,2613.9628262556157,16%,Family
412,Mental Health,43.03630518158381,3863.93203014353,19%,Family
789,Primary Care,10.586275438091924,3893.6594007028957,17%,Family
292,Specialist,31.334208084395016,1831.1215475907688,10%,Individual
176,Prescription,18.844508253846975,676.1775035015996,28%,Family
988,Vision,18.333085643170012,2276.3619065151033,13%,Individual
373,Prescription,11.566843231906855,4462.790748991818,12%,Family
722,Specialist,45.05411599339276,1513.1746329103867,14%,Individual
522,Vision,41.338584655846425,2603.7374564872052,21%,Family
21,Vision,37.90465739806238,4727.355956785768,23%,Family
542,Physical Therapy,37.98042421060603,3521.2351625172637,16%,Individual
801,Dental,42.36326884768634,4533.32296613571,22%,Individual
415,Physical Therapy,38.16815508635941,2394.592099549898,17%,Individual
338,Vision,47.179151564856085,1031.768142020081,27%,Individual
499,Specialist,47.73845492977351,1712.043870207853,20%,Family
493,Physical Therapy,11.044958850042361,4044.113357581525,21%,Family
284,Mental Health,25.73263659356284,1370.0652343316005,28%,Individual
15,Primary Care,44.95074001324181,3964.363109600838,23%,Family
303,Dental,34.94236446843661,1445.8593891165222,18%,Individual
128,Emergency,30.611692505244513,2334.487951594245,18%,Family
580,Mental Health,43.308215815473936,4842.0944485725795,24%,Individual
847,Primary Care,20.042578383001338,4750.212548760466,17%,Family
149,Physical Therapy,35.105834289538286,1014.4491066678582,12%,Individual
167,Emergency,25.743225746914508,2715.7464714810617,21%,Family
304,Specialist,44.985003856456515,685.0875807882716,19%,Individual
141,Dental,36.60699751678021,3765.819797453017,24%,Individual
421,Vision,38.77057856211408,2156.491045671697,15%,Individual
734,Prescription,36.27833535820855,1968.3933733359545,25%,Family
756,Vision,13.136812468327204,2032.367688002911,22%,Family
687,Mental Health,38.94201167143375,3669.763612940946,19%,Family
870,Dental,33.204295743809865,1679.265235576587,25%,Individual
978,Emergency,42.410345316147364,1701.2868266044622,14%,Family
608,Specialist,32.75712128704059,4657.9459892182895,16%,Individual
649,Specialist,11.779896340874307,1600.265762045366,22%,Individual
796,Dental,31.522925588816292,2208.4120178657126,18%,Family
439,Dental,35.90615112402618,834.8321010399263,22%,Individual
316,Prescription,10.482119059365829,1691.1659810813135,16%,Family
816,Primary Care,27.76957967992731,2038.9527285546812,28%,Family
47,Mental Health,27.43096985638057,1188.0553924018463,18%,Individual
880,Mental Health,13.664381451612062,715.6983539382563,26%,Family
630,Prescription,36.24408079096157,2730.820165827344,13%,Family
416,Specialist,38.070974706529526,4671.402851577372,14%,Individual
411,Dental,10.941889055253888,3876.587842516203,30%,Individual
524,Physical Therapy,30.05933563527188,3242.2641269804194,19%,Individual
224,Vision,36.4068238651128,1560.4919670052727,16%,Individual
789,Emergency,13.04892895297229,2388.340906962746,19%,Family
307,Mental Health,29.690463093527562,3545.028794613982,26%,Individual
907,Prescription,34.40602585576411,2345.173726312767,20%,Individual
675,Specialist,12.772794368943408,3078.7035625270714,22%,Family
635,Dental,26.00161308748957,2301.379133460152,28%,Family
353,Emergency,33.87158561350617,1066.2271350980664,24%,Family
808,Dental,11.414008809811573,2919.650580408876,17%,Individual
769,Physical Therapy,46.15821252683795,3070.761593386341,12%,Individual
921,Mental Health,15.391426899729904,3335.370409322581,24%,Family
554,Physical Therapy,17.756869577952628,4311.821217353718,21%,Individual
511,Prescription,47.66914282944286,3397.6416169523573,20%,Family
707,Specialist,11.015464034950098,1590.2279156671032,24%,Family
145,Emergency,14.561113210850634,3631.536883627859,12%,Family
159,Physical Therapy,28.978377657326668,1667.3840042287918,26%,Family
136,Physical Therapy,20.72103516230751,3736.0639577246343,16%,Individual
47,Emergency,47.238316162601926,530.5382592604542,12%,Family
340,Prescription,18.919038106957487,938.4800367652422,25%,Individual
2,Mental Health,49.51690238436338,1678.6070205839267,24%,Family
788,Prescription,41.28366424629101,1411.497789728779,27%,Family
727,Specialist,26.436228027717455,1879.430104293648,16%,Family
131,Primary Care,26.240942965169328,2354.045745443671,15%,Individual
319,Physical Therapy,21.966956638870023,1651.415489524639,26%,Individual
926,Physical Therapy,37.048830462474385,1453.7798723732276,10%,Family
286,Prescription,32.87789458687087,1134.6292865980404,18%,Family
828,Specialist,31.892904868990755,3654.2768049518763,18%,Individual
803,Mental Health,35.891122410504806,2600.6248910045474,18%,Family
566,Primary Care,31.83672934222518,3350.996389142114,22%,Family
662,Dental,33.93977616680785,1778.3191267400914,21%,Family
126,Dental,15.081512066388271,2999.0551900813007,23%,Family
744,Prescription,18.261090302021806,908.5805224378298,13%,Family
447,Vision,49.76433797297122,1801.1918148385346,20%,Individual
17,Vision,28.904451478806386,1078.0830700589831,11%,Family
992,Primary Care,34.076201379524846,2433.8329596788644,22%,Individual
877,Physical Therapy,41.14649652564056,2268.385913601569,18%,Individual
248,Physical Therapy,17.96813356399882,3727.651538591908,13%,Family
145,Primary Care,43.323990517826296,3122.129259941655,22%,Family
350,Dental,18.619432886554215,1334.9830644122421,25%,Family
951,Prescription,27.496795659333827,4046.1036651011464,14%,Individual
80,Vision,14.691022750731427,2985.2118696033954,24%,Individual
175,Prescription,40.95758668251618,3140.5677022176806,20%,Individual
338,Prescription,20.764815176612366,3969.1344260892292,16%,Individual
653,Dental,13.259588537987806,1607.292548881168,11%,Individual
200,Dental,16.243309161105522,1574.790899753485,19%,Family
420,Physical Therapy,49.35448238173615,4726.297077790953,26%,Individual
37,Dental,21.99254564577599,2917.6592477898826,14%,Individual
861,Prescription,24.247491005168357,1010.3229770821288,26%,Family
79,Primary Care,15.478223960327092,4681.1056164054735,17%,Family
84,Dental,35.67524239047444,4070.2993721507637,13%,Individual
784,Prescription,40.996414829468506,3515.5438201356774,14%,Individual
757,Physical Therapy,21.351160994099494,4617.835477102379,25%,Family
810,Primary Care,48.20305885444379,838.1570427208701,19%,Family
799,Mental Health,28.91582345577982,1789.7833662832536,14%,Family
680,Prescription,37.798896064358175,4142.8707420464125,16%,Individual
237,Dental,43.24533545681903,4281.084660118313,15%,Individual
104,Physical Therapy,22.565168798902366,3199.915757547476,26%,Individual
907,Specialist,44.45993279757456,2241.547267994951,11%,Family
131,Physical Therapy,20.386670741032354,4282.506674447473,12%,Family
963,Prescription,17.73189216428065,2699.8207202382073,26%,Family
330,Specialist,32.58954718548874,2836.8452228792066,26%,Individual
319,Physical Therapy,11.878660007968982,709.8771486523606,17%,Family
302,Specialist,11.270455288115278,990.2779975985204,18%,Family
639,Mental Health,15.893077774207839,1653.787609984264,21%,Individual
71,Specialist,11.27817203740419,1828.8471370979855,18%,Family
231,Specialist,15.74680724294823,667.2075267420469,12%,Family
41,Prescription,38.87069988077279,1371.9789443808031,17%,Family
192,Physical Therapy,37.32908560162618,1592.674357354269,26%,Family
339,Physical Therapy,35.71551967641005,1151.5180942664592,13%,Family
328,Prescription,32.450013407405656,1055.110831225362,13%,Individual
608,Physical Therapy,10.031848378027464,2819.4225605501047,16%,Individual
250,Specialist,23.9388198073086,3688.8344123121765,26%,Family
230,Dental,22.932559464846495,1607.8086911707028,21%,Family
982,Primary Care,25.56342164610875,1672.7291451036917,26%,Family
515,Primary Care,44.75337690467218,1515.897107383637,11%,Family
98,Specialist,46.26342185869195,3498.559213787012,27%,Family
576,Primary Care,28.833043857733287,1419.097906684814,23%,Individual
239,Emergency,29.575455503961905,3863.689659254528,24%,Individual
950,Primary Care,20.1069239985183,3282.425340803584,15%,Individual
60,Vision,36.57126482486686,4039.47351640152,21%,Individual
807,Mental Health,37.685610396207245,4606.830716424976,14%,Family
441,Dental,28.925404213176428,1776.4019542155181,26%,Individual
34,Vision,33.74822471587249,557.8033890609773,26%,Family
77,Vision,23.144378606812456,1261.6553676917813,22%,Individual
427,Dental,15.171948198324138,3786.0875358524995,19%,Family
855,Prescription,15.700291422053802,3758.4478644802257,16%,Individual
842,Specialist,28.17629737388673,2463.8535910212086,18%,Individual
236,Physical Therapy,49.57326693159472,2344.9629691040673,16%,Individual
99,Physical Therapy,32.4264749299943,2015.9680554569757,16%,Individual
271,Primary Care,30.156090189489035,2209.60942653634,24%,Family
359,Primary Care,35.87009510635377,2361.827044863111,11%,Individual
965,Mental Health,30.03661040459002,3350.361681198893,29%,Individual
894,Dental,19.292886861057127,2768.112149437236,16%,Individual
507,Vision,26.425620386348662,3181.5602933228292,19%,Family
34,Mental Health,38.88900247949371,4215.534323916442,10%,Family
911,Emergency,43.941118145526616,1569.8085201930442,25%,Family
208,Physical Therapy,35.797372626773374,888.0324812552918,22%,Family
680,Primary Care,30.837335506173066,2422.214828322217,21%,Family
951,Vision,44.334503530389945,1340.5404353563913,19%,Family
283,Prescription,12.095172379659243,3098.7270731741282,19%,Individual
99,Vision,45.27588740794747,4931.7485665964105,26%,Individual
711,Prescription,11.554629205713072,2281.930685696383,13%,Individual
7,Dental,25.8232925546044,4991.640064851374,12%,Family
298,Physical Therapy,19.57830788689886,533.6416043480884,25%,Family
685,Mental Health,13.331567665813665,3028.450668840896,25%,Family
898,Specialist,28.073076179185854,2206.9720908670156,16%,Family
25,Dental,39.15712709754446,2998.9448907450183,25%,Family
248,Dental,29.435198708560897,921.6136952406317,20%,Family
558,Primary Care,45.99997457783742,2751.730354737711,19%,Individual
903,Prescription,17.508031511006816,3926.7309205817905,23%,Family
919,Dental,44.102104230999004,900.3850291464973,14%,Family
818,Primary Care,27.891708120164168,3485.983079971532,23%,Individual
328,Mental Health,41.78364575100595,525.3245694385156,27%,Individual
781,Specialist,16.40145195536914,884.0800980718109,13%,Family
411,Emergency,13.370894990469914,1048.307324673518,16%,Family
482,Specialist,18.84844840613956,3903.6545034315604,17%,Family
600,Mental Health,47.76728012480754,4805.699860120628,15%,Individual
932,Vision,47.57225347356841,2477.12762993867,18%,Individual
141,Prescription,36.99125969938926,2804.406765601318,28%,Individual
114,Dental,24.68604754471717,4999.679704520295,21%,Individual
256,Physical Therapy,17.107143897739977,3099.9436179966788,14%,Family
398,Mental Health,38.19851045941653,619.6194497350676,11%,Family
809,Dental,17.279054818102,4331.256263741308,11%,Family
965,Specialist,19.314643245681516,1714.1312064794447,19%,Individual
749,Emergency,45.880441318107344,4339.323548545053,17%,Individual
52,Physical Therapy,10.707376475458851,4214.321265429763,11%,Family
115,Dental,25.574208725877433,1654.7856752144826,14%,Family
354,Dental,19.393178556111145,4619.482490615365,25%,Individual
941,Physical Therapy,16.237023929642824,3832.591999941224,12%,Individual
686,Dental,30.902488897581755,1158.3989773359108,25%,Family
922,Mental Health,39.5142332198693,3064.7262038740087,18%,Family
884,Prescription,32.560702461865745,878.5089062731291,22%,Individual
313,Physical Therapy,17.778489310169768,3841.863637590157,26%,Family
937,Primary Care,25.634937800785146,4352.729631614435,14%,Individual
29,Primary Care,16.784875548902587,3331.133935745665,12%,Individual
986,Primary Care,12.700624661023955,1450.7284737146388,21%,Family
689,Primary Care,18.431055808345846,644.428121371071,17%,Family
332,Dental,10.625353522480502,2991.9253043544636,26%,Family
818,Emergency,17.52094983013412,3399.5014309047374,17%,Family
229,Physical Therapy,27.51621637155904,4037.982144098482,12%,Family
51,Emergency,43.62968168677443,962.9555448286869,14%,Individual
850,Specialist,26.25353055056914,4083.8671889586153,28%,Individual
632,Vision,12.472896128649102,2243.1031142809466,15%,Individual
456,Dental,29.12478738675925,4591.2867521848075,27%,Individual
34,Specialist,36.61038378445591,1714.264340677606,13%,Individual
208,Dental,34.87803704864218,3712.8160301012176,20%,Individual
626,Physical Therapy,25.839092814834558,2695.495824113058,23%,Family
603,Vision,46.47945540846995,2618.4312505357434,21%,Individual
999,Primary Care,46.010562416284635,1398.0400019956687,22%,Individual
835,Dental,47.52653487145033,3243.389729460846,16%,Individual
508,Primary Care,49.34413353909139,1591.5921119114682,29%,Individual
143,Emergency,49.36463294446672,2198.61883428884,19%,Family
404,Specialist,29.836081412375577,522.77377062388,11%,Family
731,Specialist,47.692832707630856,4140.276274514821,28%,Individual
